Provider,ClaimCount,total_reimbursed,mean_claim_amount,max_claim_amount,InpatientReimbursement,OutpatientReimbursement,Inp_Outp_Reimbursement_Ratio,AvgAge,PercDeceased,Avg_ChronicCond_Alzheimer,Avg_ChronicCond_Heartfailure,Avg_ChronicCond_KidneyDisease,Avg_ChronicCond_Cancer,Avg_ChronicCond_ObstrPulmonary,Avg_ChronicCond_Depression,Avg_ChronicCond_Diabetes,Avg_ChronicCond_IschemicHeart,Avg_ChronicCond_Osteoporasis,Avg_ChronicCond_rheumatoidarthritis,Avg_ChronicCond_stroke,UniqueDiagnosisCodeCount,UniqueProcedureCodeCount,TotalClaimCount,AvgMonthlyClaimCount,MaxMonthlyClaimCount,TotalReimbursementOverall,AvgMonthlyReimbursement,MaxMonthlyReimbursement,UniqueAttendingPhysicians,UniqueOperatingPhysicians,UniqueOtherPhysicians,UniqueStates,UniqueCounties,PotentialFraud
PRV54093,89.0,514980.0,5786.29213483146,57000.0,501700.0,13280.0,37.77861445783133,72.93258426966293,0.0,1.595505617977528,1.3258426966292134,1.4719101123595506,1.820224719101124,1.7078651685393258,1.6179775280898876,1.202247191011236,1.2584269662921348,1.7415730337078652,1.6741573033707866,1.8764044943820224,270.0,20.0,89.0,6.846153846153846,13.0,514980.0,39613.84615384616,88770.0,66.0,21.0,14.0,5.0,33.0,Yes
PRV54096,7.0,920.0,131.42857142857142,400.0,0.0,920.0,0.0,65.14285714285714,0.0,1.7142857142857142,1.5714285714285714,1.5714285714285714,2.0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.2857142857142858,1.8571428571428568,2.0,1.8571428571428568,18.0,0.0,7.0,1.1666666666666667,2.0,920.0,153.33333333333334,400.0,5.0,0.0,2.0,2.0,4.0,No
PRV54098,250.0,118810.0,475.24,15000.0,57080.0,61730.0,0.9246719585290782,75.144,0.0,1.688,1.42,1.652,1.848,1.712,1.636,1.312,1.216,1.74,1.712,1.868,410.0,4.0,250.0,20.83333333333333,37.0,118810.0,9900.833333333334,26480.0,22.0,3.0,15.0,1.0,9.0,Yes
PRV54099,210.0,186380.0,887.5238095238095,41000.0,144000.0,42380.0,3.3978291647003305,72.76666666666667,0.0,1.5523809523809524,1.5476190476190477,1.6476190476190475,1.8285714285714283,1.8285714285714283,1.6142857142857143,1.338095238095238,1.380952380952381,1.7142857142857142,1.7095238095238094,1.8714285714285717,356.0,4.0,210.0,17.5,27.0,186380.0,15531.666666666666,51370.0,12.0,2.0,5.0,2.0,10.0,No
PRV54101,27.0,65730.0,2434.4444444444443,17000.0,60000.0,5730.0,10.471204188481677,74.33333333333333,0.0,1.4074074074074074,1.2592592592592593,1.4074074074074074,1.8148148148148149,1.5555555555555556,1.6296296296296295,1.2222222222222223,1.2592592592592593,1.5555555555555556,1.9259259259259256,1.7407407407407407,91.0,6.0,27.0,2.25,5.0,65730.0,5477.5,17240.0,22.0,6.0,7.0,2.0,10.0,No
PRV54102,23.0,100720.0,4379.130434782609,46000.0,88000.0,12720.0,6.918238993710692,74.17391304347827,0.0,1.7391304347826086,1.3478260869565215,1.5217391304347827,1.8695652173913044,1.6521739130434785,1.5217391304347827,1.391304347826087,1.2173913043478262,1.608695652173913,1.6956521739130437,1.8695652173913044,104.0,4.0,23.0,1.9166666666666667,3.0,100720.0,8393.333333333334,57200.0,13.0,1.0,5.0,2.0,10.0,No
PRV54103,179.0,104560.0,584.1340782122905,17000.0,58000.0,46560.0,1.245704467353952,70.59776536312849,0.0,1.681564245810056,1.3798882681564246,1.7039106145251397,1.8547486033519556,1.76536312849162,1.4748603351955307,1.3854748603351956,1.335195530726257,1.7039106145251397,1.8435754189944131,1.932960893854749,315.0,4.0,179.0,14.916666666666666,21.0,104560.0,8713.333333333334,36990.0,3.0,1.0,4.0,4.0,11.0,Yes
PRV54106,39.0,69910.0,1792.5641025641023,29000.0,62000.0,7910.0,7.838179519595449,70.58974358974359,0.0,1.5897435897435896,1.3333333333333333,1.7179487179487178,1.871794871794872,1.7435897435897436,1.564102564102564,1.358974358974359,1.2820512820512822,1.7179487179487178,1.6923076923076923,1.871794871794872,96.0,4.0,39.0,3.25,5.0,69910.0,5825.833333333333,29250.0,25.0,3.0,12.0,3.0,14.0,No
PRV54107,146.0,44050.0,301.71232876712327,3300.0,0.0,44050.0,0.0,72.03424657534246,0.0,1.6095890410958904,1.5,1.6506849315068493,1.8424657534246576,1.7602739726027397,1.6849315068493151,1.3013698630136987,1.3082191780821917,1.7328767123287672,1.7054794520547945,1.952054794520548,250.0,0.0,146.0,12.166666666666666,23.0,44050.0,3670.8333333333335,8590.0,63.0,0.0,42.0,5.0,9.0,No
PRV54109,16.0,4950.0,309.375,2500.0,0.0,4950.0,0.0,75.5,0.0,1.4375,1.375,1.6875,1.875,1.75,1.4375,1.3125,1.3125,1.8125,1.8125,1.8125,31.0,0.0,16.0,2.0,5.0,4950.0,618.75,2600.0,2.0,0.0,1.0,1.0,3.0,No
PRV54110,6.0,370.0,61.66666666666666,200.0,0.0,370.0,0.0,71.5,0.0,1.8333333333333333,1.6666666666666667,1.6666666666666667,1.8333333333333333,1.8333333333333333,1.5,1.1666666666666667,1.5,1.6666666666666667,1.3333333333333333,2.0,9.0,0.0,6.0,1.2,2.0,370.0,74.0,220.0,5.0,0.0,2.0,3.0,6.0,No
PRV54111,245.0,589710.0,2406.9795918367345,57000.0,548000.0,41710.0,13.138336130424358,73.54285714285714,0.0,1.6775510204081632,1.4448979591836737,1.6040816326530611,1.8326530612244896,1.706122448979592,1.6081632653061224,1.3142857142857145,1.2775510204081633,1.6775510204081632,1.7102040816326531,1.8775510204081636,500.0,22.0,245.0,18.846153846153847,27.0,589710.0,45362.307692307695,138340.0,19.0,6.0,4.0,5.0,15.0,Yes
PRV54112,29.0,6510.0,224.48275862068965,2800.0,0.0,6510.0,0.0,66.79310344827586,0.0,1.5517241379310345,1.4827586206896552,1.4137931034482758,1.862068965517241,1.862068965517241,1.4482758620689655,1.3448275862068966,1.4482758620689655,1.827586206896552,1.896551724137931,1.9655172413793105,64.0,0.0,29.0,2.230769230769231,5.0,6510.0,500.7692307692308,2800.0,11.0,0.0,5.0,2.0,5.0,No
PRV54113,1.0,60.0,60.0,60.0,0.0,60.0,0.0,77.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,60.0,60.0,60.0,1.0,0.0,0.0,1.0,1.0,No
PRV54114,11.0,22790.0,2071.818181818182,10000.0,20000.0,2790.0,7.168458781362007,68.45454545454545,0.0,1.7272727272727273,1.3636363636363635,1.7272727272727273,1.9090909090909087,1.7272727272727273,1.3636363636363635,1.181818181818182,1.181818181818182,1.9090909090909087,1.7272727272727273,2.0,42.0,3.0,11.0,1.1,2.0,22790.0,2279.0,10000.0,6.0,1.0,2.0,1.0,5.0,No
PRV54115,4.0,170.0,42.5,100.0,0.0,170.0,0.0,75.75,0.0,1.5,1.0,1.75,2.0,2.0,1.5,1.25,1.0,1.75,1.5,2.0,7.0,0.0,4.0,1.0,1.0,170.0,42.5,100.0,2.0,0.0,1.0,1.0,2.0,No
PRV54116,16.0,1280.0,80.0,300.0,0.0,1280.0,0.0,58.4375,0.0,1.125,1.0,1.875,1.9375,1.625,1.625,1.0,1.0,2.0,1.0,1.625,37.0,0.0,16.0,2.2857142857142856,3.0,1280.0,182.8571428571429,400.0,2.0,0.0,1.0,1.0,3.0,No
PRV54117,5.0,230.0,46.0,80.0,0.0,230.0,0.0,76.4,0.0,1.6,1.2,1.8,1.8,1.6,1.6,1.2,1.2,1.6,2.0,1.8,9.0,0.0,5.0,1.25,2.0,230.0,57.5,110.0,4.0,0.0,1.0,1.0,2.0,No
PRV54118,8.0,470.0,58.75,90.0,0.0,470.0,0.0,76.625,0.0,1.625,1.5,2.0,2.0,1.75,1.375,1.375,1.5,1.875,1.625,1.875,16.0,0.0,8.0,1.1428571428571428,2.0,470.0,67.14285714285714,180.0,5.0,0.0,4.0,2.0,5.0,No
PRV54119,14.0,1980.0,141.42857142857142,800.0,0.0,1980.0,0.0,74.21428571428571,0.0,1.7142857142857142,1.5714285714285714,1.3571428571428572,1.5714285714285714,1.3571428571428572,1.7857142857142858,1.1428571428571428,1.1428571428571428,1.5714285714285714,1.6428571428571428,1.8571428571428568,39.0,0.0,14.0,1.75,3.0,1980.0,247.5,850.0,10.0,0.0,3.0,3.0,6.0,No
PRV54120,2.0,1000.0,500.0,600.0,0.0,1000.0,0.0,68.0,0.0,1.5,1.5,2.0,2.0,1.5,1.5,1.5,1.5,1.5,1.5,2.0,7.0,0.0,2.0,1.0,1.0,1000.0,500.0,600.0,1.0,0.0,1.0,1.0,1.0,No
PRV54121,47.0,15340.0,326.3829787234043,2200.0,0.0,15340.0,0.0,78.68085106382979,0.0,1.7234042553191489,1.4893617021276595,1.4042553191489362,1.893617021276596,1.7234042553191489,1.4042553191489362,1.1702127659574468,1.3829787234042554,1.6595744680851063,1.702127659574468,1.9787234042553192,102.0,0.0,47.0,4.2727272727272725,7.0,15340.0,1394.5454545454545,4120.0,5.0,0.0,3.0,1.0,4.0,No
PRV54122,4.0,510.0,127.5,200.0,0.0,510.0,0.0,84.5,0.0,1.5,1.75,1.5,2.0,1.75,1.5,1.25,1.25,2.0,1.75,2.0,9.0,0.0,4.0,1.0,1.0,510.0,127.5,200.0,4.0,0.0,1.0,1.0,2.0,No
PRV54123,2.0,110.0,55.0,80.0,0.0,110.0,0.0,75.5,0.0,1.5,1.0,1.5,2.0,1.5,1.5,1.0,1.0,2.0,1.0,2.0,5.0,0.0,2.0,1.0,1.0,110.0,55.0,80.0,2.0,0.0,1.0,1.0,2.0,No
PRV54124,5.0,700.0,140.0,500.0,0.0,700.0,0.0,66.8,0.0,1.8,1.6,1.6,1.8,1.6,1.8,1.6,1.4,1.6,1.8,2.0,13.0,0.0,5.0,1.0,1.0,700.0,140.0,500.0,4.0,0.0,1.0,1.0,2.0,No
PRV54125,11.0,7180.0,652.7272727272727,3300.0,0.0,7180.0,0.0,76.36363636363636,0.0,1.6363636363636365,1.0909090909090908,1.3636363636363635,1.9090909090909087,1.818181818181818,1.6363636363636365,1.2727272727272727,1.181818181818182,1.4545454545454546,1.5454545454545454,1.6363636363636365,27.0,0.0,11.0,1.5714285714285714,2.0,7180.0,1025.7142857142858,3400.0,5.0,0.0,3.0,1.0,1.0,No
PRV54127,28.0,9100.0,325.0,3300.0,0.0,9100.0,0.0,72.42857142857143,0.0,1.7142857142857142,1.3571428571428572,1.3571428571428572,1.7857142857142858,1.7142857142857142,1.6428571428571428,1.2857142857142858,1.3214285714285714,1.5,1.7857142857142858,1.8214285714285716,48.0,0.0,28.0,2.5454545454545454,5.0,9100.0,827.2727272727273,3810.0,9.0,0.0,5.0,1.0,2.0,No
PRV54128,27.0,10440.0,386.6666666666667,1700.0,0.0,10440.0,0.0,70.0,0.0,1.962962962962963,1.2962962962962965,1.4444444444444444,1.4814814814814814,1.851851851851852,1.7777777777777777,1.4444444444444444,1.2962962962962965,1.962962962962963,1.6296296296296295,1.962962962962963,58.0,0.0,27.0,2.25,5.0,10440.0,870.0,3630.0,7.0,0.0,6.0,1.0,4.0,No
PRV54129,5.0,3120.0,624.0,2100.0,0.0,3120.0,0.0,78.2,0.0,1.6,1.2,1.8,2.0,1.6,1.8,1.2,1.4,1.6,1.6,2.0,9.0,0.0,5.0,1.25,2.0,3120.0,780.0,2100.0,4.0,0.0,2.0,1.0,4.0,No
PRV54130,64.0,9210.0,143.90625,2600.0,0.0,9210.0,0.0,74.109375,0.0,1.515625,1.34375,1.46875,1.875,1.5625,1.53125,1.265625,1.21875,1.75,1.59375,1.875,128.0,0.0,64.0,5.333333333333333,9.0,9210.0,767.5,3490.0,10.0,0.0,9.0,2.0,5.0,No
PRV54131,24.0,4010.0,167.08333333333334,1100.0,0.0,4010.0,0.0,74.29166666666667,0.0,1.7916666666666667,1.6666666666666667,1.7083333333333333,1.9166666666666667,1.375,1.375,1.375,1.375,1.6666666666666667,1.75,1.9166666666666667,59.0,0.0,24.0,2.4,4.0,4010.0,401.0,1500.0,3.0,0.0,3.0,1.0,5.0,No
PRV54132,5.0,530.0,106.0,300.0,0.0,530.0,0.0,63.6,0.0,2.0,1.6,2.0,2.0,1.8,1.8,1.6,1.6,2.0,1.6,2.0,15.0,0.0,5.0,1.25,2.0,530.0,132.5,370.0,3.0,0.0,3.0,1.0,3.0,No
PRV54133,25.0,3560.0,142.4,900.0,0.0,3560.0,0.0,75.28,0.0,1.76,1.4,1.6,1.92,1.76,1.6,1.24,1.24,1.72,1.8,1.96,49.0,0.0,25.0,2.7777777777777777,4.0,3560.0,395.55555555555554,1170.0,8.0,0.0,5.0,2.0,7.0,No
PRV54134,44.0,27250.0,619.3181818181819,5000.0,10000.0,17250.0,0.5797101449275363,74.5909090909091,0.0,1.568181818181818,1.4545454545454546,1.681818181818182,1.8863636363636365,1.7045454545454546,1.6590909090909092,1.2272727272727273,1.3863636363636365,1.681818181818182,1.5227272727272727,1.8863636363636365,94.0,1.0,44.0,3.6666666666666665,7.0,27250.0,2270.833333333333,7260.0,21.0,1.0,11.0,1.0,6.0,No
PRV54135,3.0,260.0,86.66666666666667,100.0,0.0,260.0,0.0,47.66666666666666,0.0,1.6666666666666667,1.6666666666666667,2.0,2.0,2.0,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,2.0,2.0,7.0,0.0,3.0,1.5,2.0,260.0,130.0,200.0,2.0,0.0,0.0,1.0,2.0,No
PRV54136,29.0,7490.0,258.2758620689655,2800.0,0.0,7490.0,0.0,71.10344827586206,0.0,1.7586206896551724,1.2758620689655171,1.6551724137931034,1.9655172413793105,1.4137931034482758,1.5517241379310345,1.4482758620689655,1.4827586206896552,1.3793103448275863,1.793103448275862,1.793103448275862,56.0,0.0,29.0,3.625,7.0,7490.0,936.25,3460.0,6.0,0.0,4.0,1.0,3.0,No
PRV54139,97.0,61410.0,633.0927835051547,25000.0,39000.0,22410.0,1.7402945113788488,68.0721649484536,0.0,1.5154639175257731,1.443298969072165,1.6288659793814433,1.7216494845360826,1.7422680412371134,1.556701030927835,1.309278350515464,1.3195876288659794,1.824742268041237,1.8041237113402064,1.8041237113402064,195.0,3.0,97.0,8.083333333333334,13.0,61410.0,5117.5,27980.0,7.0,2.0,3.0,1.0,7.0,No
PRV54140,6.0,230.0,38.333333333333336,100.0,0.0,230.0,0.0,71.0,0.0,1.3333333333333333,1.1666666666666667,1.5,2.0,1.3333333333333333,1.5,1.3333333333333333,1.0,1.6666666666666667,1.8333333333333333,1.8333333333333333,14.0,0.0,6.0,1.0,1.0,230.0,38.333333333333336,100.0,4.0,0.0,0.0,1.0,3.0,No
PRV54141,30.0,9090.0,303.0,2500.0,0.0,9090.0,0.0,73.9,0.0,1.6,1.3,1.6333333333333333,1.9333333333333331,1.9,1.6,1.4,1.0333333333333334,1.6,1.7333333333333334,1.7666666666666666,52.0,0.0,30.0,2.5,5.0,9090.0,757.5,3400.0,9.0,0.0,8.0,2.0,5.0,No
PRV54142,27.0,9840.0,364.44444444444446,2700.0,0.0,9840.0,0.0,70.51851851851852,0.0,1.0740740740740742,1.3703703703703705,1.4074074074074074,2.0,1.5925925925925926,1.5925925925925926,1.1111111111111112,1.148148148148148,1.6296296296296295,1.1851851851851851,1.6666666666666667,63.0,0.0,27.0,2.7,5.0,9840.0,984.0,2740.0,13.0,0.0,6.0,2.0,3.0,No
PRV54144,284.0,72780.0,256.2676056338028,3300.0,0.0,72780.0,0.0,73.1830985915493,0.0,1.5598591549295775,1.4190140845070425,1.6408450704225352,1.862676056338028,1.6866197183098592,1.5492957746478873,1.2429577464788732,1.2253521126760565,1.7535211267605637,1.6126760563380282,1.9647887323943665,422.0,0.0,284.0,23.666666666666668,33.0,72780.0,6065.0,10100.0,11.0,0.0,9.0,2.0,5.0,Yes
PRV54145,6.0,6320.0,1053.3333333333333,2800.0,0.0,6320.0,0.0,75.83333333333333,0.0,1.6666666666666667,1.3333333333333333,1.5,1.6666666666666667,2.0,1.8333333333333333,1.0,1.0,1.8333333333333333,1.6666666666666667,1.8333333333333333,13.0,0.0,6.0,1.0,1.0,6320.0,1053.3333333333333,2800.0,6.0,0.0,2.0,1.0,4.0,No
PRV54146,5.0,240.0,48.0,100.0,0.0,240.0,0.0,79.8,0.0,2.0,1.4,2.0,2.0,1.8,1.8,1.8,1.2,1.8,1.8,2.0,8.0,0.0,5.0,1.0,1.0,240.0,48.0,100.0,3.0,0.0,2.0,1.0,1.0,No
PRV54148,1.0,90.0,90.0,90.0,0.0,90.0,0.0,77.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,90.0,90.0,90.0,1.0,0.0,1.0,1.0,1.0,No
PRV54149,16.0,34700.0,2168.75,8000.0,32000.0,2700.0,11.851851851851851,70.375,0.0,1.8125,1.5,1.625,1.9375,1.75,1.875,1.25,1.3125,1.625,1.625,1.9375,53.0,0.0,16.0,1.7777777777777777,4.0,34700.0,3855.555555555556,14170.0,13.0,0.0,5.0,3.0,4.0,Yes
PRV54150,25.0,11020.0,440.8,2500.0,0.0,11020.0,0.0,72.96,0.0,1.52,1.32,1.52,1.8,1.48,1.56,1.4,1.32,1.56,1.64,1.72,58.0,0.0,25.0,2.7777777777777777,5.0,11020.0,1224.4444444444443,2980.0,5.0,0.0,4.0,1.0,2.0,No
PRV54153,14.0,41410.0,2957.8571428571427,17000.0,40000.0,1410.0,28.368794326241133,69.85714285714286,0.0,1.4285714285714286,1.6428571428571428,1.6428571428571428,1.8571428571428568,1.7142857142857142,1.6428571428571428,1.4285714285714286,1.1428571428571428,1.5,1.5,1.9285714285714288,45.0,2.0,14.0,1.5555555555555556,3.0,41410.0,4601.111111111111,17080.0,6.0,1.0,3.0,2.0,3.0,No
PRV54154,12.0,1640.0,136.66666666666666,300.0,0.0,1640.0,0.0,74.5,0.0,1.5,1.4166666666666667,1.6666666666666667,1.8333333333333333,1.6666666666666667,1.5,1.4166666666666667,1.0833333333333333,1.5,1.75,2.0,22.0,0.0,12.0,1.5,2.0,1640.0,205.0,400.0,8.0,0.0,7.0,1.0,5.0,No
PRV54155,50.0,24340.0,486.8,13000.0,13000.0,11340.0,1.146384479717813,75.82,0.0,1.68,1.32,1.66,1.8,1.56,1.6,1.34,1.14,1.72,1.76,1.74,88.0,1.0,50.0,4.545454545454546,9.0,24340.0,2212.7272727272725,13020.0,11.0,1.0,7.0,1.0,8.0,No
PRV54156,120.0,29880.0,249.0,4800.0,0.0,29880.0,0.0,78.0,0.0,1.475,1.3916666666666666,1.7666666666666666,1.8916666666666664,1.65,1.525,1.35,1.2833333333333334,1.625,1.7333333333333334,1.8916666666666664,214.0,0.0,120.0,10.0,14.0,29880.0,2490.0,5640.0,1.0,0.0,1.0,1.0,5.0,No
PRV54157,128.0,27800.0,217.1875,2000.0,0.0,27800.0,0.0,70.703125,0.0,1.5546875,1.3671875,1.6015625,1.8828125,1.625,1.5390625,1.3125,1.1640625,1.578125,1.765625,1.9296875,230.0,0.0,128.0,10.666666666666666,15.0,27800.0,2316.6666666666665,4290.0,10.0,0.0,7.0,3.0,4.0,No
PRV54158,9.0,2360.0,262.22222222222223,1500.0,0.0,2360.0,0.0,71.66666666666667,0.0,1.5555555555555556,1.6666666666666667,1.5555555555555556,1.8888888888888888,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.7777777777777777,1.7777777777777777,2.0,14.0,0.0,9.0,1.8,3.0,2360.0,472.0,1930.0,4.0,0.0,3.0,1.0,4.0,No
PRV54159,34.0,14400.0,423.52941176470586,2400.0,0.0,14400.0,0.0,76.11764705882354,0.0,1.6176470588235294,1.3235294117647058,1.588235294117647,1.7352941176470589,1.6764705882352942,1.5588235294117647,1.2058823529411764,1.2352941176470589,1.7647058823529411,1.6764705882352942,1.911764705882353,66.0,0.0,34.0,2.6153846153846154,8.0,14400.0,1107.6923076923076,2500.0,6.0,0.0,3.0,3.0,6.0,No
PRV54160,9.0,4370.0,485.55555555555554,2000.0,0.0,4370.0,0.0,72.66666666666667,0.0,1.6666666666666667,1.4444444444444444,1.7777777777777777,1.8888888888888888,2.0,1.5555555555555556,1.5555555555555556,1.3333333333333333,1.7777777777777777,1.7777777777777777,2.0,17.0,0.0,9.0,1.5,4.0,4370.0,728.3333333333334,2950.0,5.0,0.0,4.0,2.0,6.0,No
PRV54162,31.0,8150.0,262.9032258064516,2000.0,0.0,8150.0,0.0,77.06451612903226,0.0,1.5161290322580645,1.5483870967741935,1.7419354838709675,1.967741935483871,1.8064516129032255,1.3225806451612905,1.3225806451612905,1.2903225806451613,1.5483870967741935,1.4193548387096775,1.935483870967742,51.0,0.0,31.0,2.583333333333333,5.0,8150.0,679.1666666666666,3150.0,7.0,0.0,4.0,3.0,6.0,No
PRV54163,41.0,8820.0,215.1219512195122,1900.0,0.0,8820.0,0.0,70.78048780487805,0.0,1.6585365853658536,1.4146341463414631,1.6829268292682926,1.902439024390244,1.5609756097560976,1.4878048780487805,1.2926829268292683,1.3414634146341464,1.7560975609756098,1.7317073170731707,1.9268292682926829,84.0,0.0,41.0,3.4166666666666665,6.0,8820.0,735.0,2000.0,1.0,0.0,1.0,1.0,7.0,No
PRV54164,2.0,4100.0,2050.0,4000.0,4000.0,100.0,40.0,79.5,0.0,2.0,1.5,2.0,2.0,1.5,1.0,1.0,1.5,2.0,1.5,2.0,6.0,0.0,2.0,1.0,1.0,4100.0,2050.0,4000.0,1.0,0.0,0.0,1.0,2.0,No
PRV54166,20.0,6500.0,325.0,3300.0,0.0,6500.0,0.0,71.4,0.0,1.6,1.4,1.65,1.8,1.75,1.45,1.55,1.25,1.65,1.75,1.85,44.0,0.0,20.0,2.2222222222222223,4.0,6500.0,722.2222222222222,3390.0,1.0,0.0,1.0,1.0,3.0,No
PRV54167,9.0,1840.0,204.44444444444449,800.0,0.0,1840.0,0.0,72.66666666666667,0.0,1.8888888888888888,1.3333333333333333,1.7777777777777777,1.7777777777777777,1.4444444444444444,1.7777777777777777,1.4444444444444444,1.3333333333333333,1.5555555555555556,1.6666666666666667,2.0,22.0,0.0,9.0,1.2857142857142858,2.0,1840.0,262.85714285714283,860.0,7.0,0.0,2.0,1.0,2.0,No
PRV54168,67.0,34350.0,512.6865671641791,7000.0,7000.0,27350.0,0.2559414990859232,74.71641791044776,0.0,1.537313432835821,1.2835820895522387,1.4029850746268655,1.8656716417910448,1.791044776119403,1.5522388059701493,1.1940298507462686,1.2238805970149254,1.8507462686567164,1.7014925373134329,1.9701492537313432,123.0,0.0,67.0,5.583333333333333,11.0,34350.0,2862.5,10410.0,14.0,0.0,10.0,3.0,10.0,No
PRV54171,72.0,20740.0,288.05555555555554,3300.0,0.0,20740.0,0.0,75.31944444444444,0.0,1.8472222222222223,1.3333333333333333,1.5972222222222223,1.7222222222222223,1.5277777777777777,1.4583333333333333,1.3333333333333333,1.3055555555555556,1.6805555555555556,1.7361111111111112,1.8888888888888888,138.0,0.0,72.0,6.0,10.0,20740.0,1728.3333333333333,3700.0,4.0,0.0,3.0,1.0,3.0,No
PRV54172,2.0,140.0,70.0,100.0,0.0,140.0,0.0,69.0,0.0,1.0,1.0,1.5,1.5,2.0,2.0,1.5,1.0,2.0,1.5,2.0,6.0,0.0,2.0,1.0,1.0,140.0,70.0,100.0,2.0,0.0,1.0,1.0,2.0,No
PRV54173,6.0,610.0,101.66666666666669,400.0,0.0,610.0,0.0,75.83333333333333,0.0,1.8333333333333333,1.1666666666666667,1.3333333333333333,1.6666666666666667,1.5,1.6666666666666667,1.5,1.1666666666666667,1.8333333333333333,1.5,2.0,10.0,0.0,6.0,1.2,2.0,610.0,122.0,400.0,4.0,0.0,2.0,1.0,4.0,No
PRV54175,1.0,80.0,80.0,80.0,0.0,80.0,0.0,79.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,80.0,80.0,80.0,1.0,0.0,0.0,1.0,1.0,No
PRV54176,10.0,1670.0,167.0,400.0,0.0,1670.0,0.0,72.3,0.0,1.4,1.6,1.8,2.0,2.0,1.3,1.3,1.3,1.3,1.5,2.0,23.0,0.0,10.0,1.25,2.0,1670.0,208.75,420.0,1.0,0.0,1.0,1.0,1.0,No
PRV54177,2.0,1100.0,550.0,900.0,0.0,1100.0,0.0,79.5,0.0,1.0,1.5,1.5,2.0,1.0,1.5,1.5,1.0,1.0,1.5,1.5,2.0,0.0,2.0,1.0,1.0,1100.0,550.0,900.0,2.0,0.0,0.0,1.0,2.0,No
PRV54178,2.0,90.0,45.0,60.0,0.0,90.0,0.0,56.0,0.0,1.5,1.5,1.5,2.0,2.0,2.0,1.5,1.0,1.5,2.0,2.0,2.0,0.0,2.0,1.0,1.0,90.0,45.0,60.0,1.0,0.0,1.0,1.0,1.0,No
PRV54179,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,No
PRV54180,2.0,150.0,75.0,80.0,0.0,150.0,0.0,58.5,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.5,1.5,2.0,1.5,5.0,0.0,2.0,1.0,1.0,150.0,75.0,80.0,1.0,0.0,1.0,1.0,1.0,No
PRV54181,4.0,190.0,47.5,100.0,0.0,190.0,0.0,75.0,0.0,1.75,1.25,1.75,1.75,1.5,1.25,1.25,1.0,2.0,2.0,2.0,9.0,0.0,4.0,1.3333333333333333,2.0,190.0,63.333333333333336,100.0,1.0,0.0,1.0,1.0,1.0,No
PRV54182,4.0,1750.0,437.5,1600.0,0.0,1750.0,0.0,74.75,0.0,1.75,1.25,1.75,1.75,1.5,1.5,1.0,1.0,1.75,1.75,1.5,16.0,0.0,4.0,1.3333333333333333,2.0,1750.0,583.3333333333334,1630.0,2.0,0.0,1.0,1.0,1.0,No
PRV54183,2.0,4400.0,2200.0,2300.0,0.0,4400.0,0.0,70.0,0.0,1.5,1.5,1.5,1.5,1.5,1.5,2.0,1.0,1.0,1.5,2.0,5.0,0.0,2.0,1.0,1.0,4400.0,2200.0,2300.0,1.0,0.0,1.0,1.0,1.0,No
PRV54184,9.0,3530.0,392.22222222222223,2000.0,0.0,3530.0,0.0,76.55555555555556,0.0,2.0,1.4444444444444444,1.6666666666666667,2.0,2.0,1.7777777777777777,1.1111111111111112,1.1111111111111112,2.0,2.0,2.0,25.0,0.0,9.0,1.2857142857142858,2.0,3530.0,504.2857142857143,2000.0,1.0,0.0,1.0,1.0,1.0,No
PRV54185,2.0,350.0,175.0,300.0,0.0,350.0,0.0,74.5,0.0,1.5,1.5,2.0,2.0,1.5,1.5,2.0,1.5,2.0,2.0,2.0,5.0,0.0,2.0,1.0,1.0,350.0,175.0,300.0,1.0,0.0,1.0,1.0,1.0,No
PRV54186,11.0,1730.0,157.27272727272728,500.0,0.0,1730.0,0.0,71.9090909090909,0.0,2.0,1.3636363636363635,1.3636363636363635,1.818181818181818,1.3636363636363635,1.4545454545454546,1.2727272727272727,1.2727272727272727,1.7272727272727273,1.3636363636363635,1.7272727272727273,29.0,0.0,11.0,1.375,4.0,1730.0,216.25,680.0,3.0,0.0,1.0,1.0,2.0,No
PRV54187,1.0,200.0,200.0,200.0,0.0,200.0,0.0,66.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,0.0,1.0,1.0,1.0,200.0,200.0,200.0,1.0,0.0,1.0,1.0,1.0,No
